CID,IsomericSMILES,Descriptors,Descriptor Count,alcohol,animal,aquatic,earthy,flower,fruity,green,herbal,savory,spices,woody
7184,CCCCOC(=O)C1=CC=C(C=C1)O,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
7189,C1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2,"['herbal', 'flower']",2,0,0,0,0,1,0,0,1,0,0,0
7193,CC(C)CCOC(=O)C1=CC=CC=C1,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
7194,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2,"['savory', 'flower', 'green']",3,0,0,0,0,1,0,1,0,1,0,0
7196,C1OC2=C(O1)C=C(C=C2)C(=O)O,['animal'],1,0,1,0,0,0,0,0,0,0,0,0
7197,CCCC1=CC2=C(C=C1)OCO2,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
7219,C1C=CC2=CC=CC=C21,['animal'],1,0,1,0,0,0,0,0,0,0,0,0
7221,C1=CC=C2C(=C1)C=CS2,"['earthy', 'savory']",2,0,0,0,1,0,0,0,0,1,0,0
7222,C1=CC=C2C(=C1)N=CS2,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
7224,CC1=CC2=CC=CC=C2N1,['animal'],1,0,1,0,0,0,0,0,0,0,0,0
7225,CC1=NC2=CC=CC=C2O1,"['herbal', 'flower', 'savory']",3,0,0,0,0,1,0,0,1,1,0,0
7237,CC1=CC=CC=C1C,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
7249,CC1=C(C=C(C=C1)O)C,"['earthy', 'savory']",2,0,0,0,1,0,0,0,0,1,0,0
7267,CC1=CC(=C(C=C1)C)O,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
7268,CCOC(=O)C(=O)OCC,"['herbal', 'animal', 'fruity', 'alcohol', 'savory']",5,1,1,0,0,0,1,0,1,1,0,0
7275,CC1C(O1)C2CCC3(C(C2)O3)C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
7284,CCC(C)C=O,"['green', 'animal', 'fruity', 'alcohol', 'savory']",5,1,1,0,0,0,1,1,0,1,0,0
7288,CCC(=O)CC,"['aquatic', 'savory', 'fruity']",3,0,0,1,0,0,1,0,0,1,0,0
7294,COC(=O)C=C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
7298,C1CCC(C1)O,"['aquatic', 'alcohol', 'savory']",3,1,0,1,0,0,0,0,0,1,0,0
7301,CC1CCCO1,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
7302,C1CC(=O)OC1,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
7304,CN1C=CC=C1,"['animal', 'herbal', 'savory']",3,0,1,0,0,0,0,0,1,1,0,0
7334,CCOC(=O)C1C(C1(C)C)C=C(C)C,"['herbal', 'flower', 'green', 'aquatic', 'alcohol']",5,1,0,1,0,1,0,1,1,0,0,0
7335,CC1=CCC(CC1OC(=O)C)C(=C)C,"['herbal', 'green', 'fruity', 'aquatic', 'alcohol', 'savory']",6,1,0,1,0,0,1,1,1,1,0,0
7336,CCC(=O)OC1CC(CC=C1C)C(=C)C,"['herbal', 'fruity']",2,0,0,0,0,0,1,0,1,0,0,0
7341,CCCC(C)C(=O)O,"['herbal', 'savory']",2,0,0,0,0,0,0,0,1,1,0,0
7342,CCOC(=O)C(C)C,"['aquatic', 'alcohol', 'fruity']",3,1,0,1,0,0,1,0,0,0,0,0
7343,CCOC(=O)C(=C)C,"['herbal', 'fruity']",2,0,0,0,0,0,1,0,1,0,0,0
7344,CCOC(=O)C(C)O,"['aquatic', 'alcohol', 'savory', 'fruity']",4,1,0,1,0,0,1,0,0,1,0,0
7351,CC(C)COC(=O)C(C)C,"['aquatic', 'alcohol', 'fruity']",3,1,0,1,0,0,1,0,0,0,0,0
7352,CC(C)COC(=O)C(=C)C,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
7353,CCCCOC(=O)C(C)C,"['green', 'savory', 'fruity']",3,0,0,0,0,0,1,1,0,1,0,0
7354,CCCCOC(=O)C(=C)C,"['herbal', 'aquatic', 'alcohol', 'fruity']",4,1,0,1,0,0,1,0,1,0,0,0
7358,CCC(CC)CO,"['animal', 'alcohol', 'savory']",3,1,1,0,0,0,0,0,0,1,0,0
7359,CCC(CC)C=O,"['aquatic', 'green', 'savory', 'fruity']",4,0,0,1,0,0,1,1,0,1,0,0
7360,C1CC(OC1)CO,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
7361,C1=COC(=C1)CO,"['animal', 'alcohol', 'savory']",3,1,1,0,0,0,0,0,0,1,0,0
7362,C1=COC(=C1)C=O,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
7363,C1=COC(=C1)CS,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
7364,C1=CSC(=C1)C=O,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
7366,CC(C)(C)C1=CC=CC=C1,"['herbal', 'earthy']",2,0,0,0,1,0,0,0,1,0,0,0
7391,CC(C)(C)C1CCC(CC1)O,"['animal', 'herbal', 'flower', 'earthy']",4,0,1,0,1,1,0,0,1,0,0,0
7392,CC(C)(C)C1CCC(=O)CC1,"['animal', 'herbal', 'earthy']",3,0,1,0,1,0,0,0,1,0,0,0
7405,C1CC(=O)N[C@@H]1C(=O)O,['aquatic'],1,0,0,1,0,0,0,0,0,0,0,0
7406,CC(C)C1=CC=CC=C1,['green'],1,0,0,0,0,0,0,1,0,0,0,0
7407,CC(=C)C1=CC=CC=C1,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
7409,CC(C1=CC=CC=C1)O,"['herbal', 'flower', 'green', 'earthy', 'fruity', 'aquatic', 'savory']",7,0,0,1,1,1,1,1,1,1,0,0
7410,CC(=O)C1=CC=CC=C1,"['flower', 'animal', 'fruity', 'savory', 'spices']",5,0,1,0,0,1,1,0,0,1,1,0
7413,C1CCC(CC1)C(=O)O,"['aquatic', 'savory', 'fruity']",3,0,0,1,0,0,1,0,0,1,0,0
7416,C1=CC=C(C=C1)[N+](=O)[O-],['savory'],1,0,0,0,0,0,0,0,0,1,0,0
7438,CC1=CCC(CC1O)C(=C)C,"['herbal', 'aquatic', 'green']",3,0,0,1,0,0,0,1,1,0,0,0
7439,CC1=CCC(CC1=O)C(=C)C,"['herbal', 'flower', 'spices']",3,0,0,0,0,1,0,0,1,0,1,0
7455,CC1=CC=C(C=C1)C(=O)OC,"['flower', 'fruity', 'spices']",3,0,0,0,0,1,1,0,0,0,1,0
7459,CC1CCC(CC1)C(C)C,"['herbal', 'woody']",2,0,0,0,0,0,0,0,1,0,0,1
7460,CC1=CCC(C=C1)C(C)C,"['herbal', 'aquatic', 'green', 'fruity']",4,0,0,1,0,0,1,1,1,0,0,0
7461,CC1=CCC(=CC1)C(C)C,"['herbal', 'woody', 'aquatic', 'fruity']",4,0,0,1,0,0,1,0,1,0,0,1
7462,CC1=CC=C(CC1)C(C)C,"['herbal', 'woody', 'aquatic', 'fruity']",4,0,0,1,0,0,1,0,1,0,0,1
7463,CC1=CC=C(C=C1)C(C)C,"['aquatic', 'green', 'fruity']",3,0,0,1,0,0,1,1,0,0,0,0
7469,CC(=O)C1=CC=C(C=C1)O,"['herbal', 'flower', 'fruity']",3,0,0,0,0,1,1,0,1,0,0,0
7476,CC(=O)C1=CC=C(C=C1)OC,"['herbal', 'flower', 'animal', 'fruity', 'savory', 'spices']",6,0,1,0,0,1,1,0,1,1,1,0
7478,COC1=CC=C(C=C1)C(=O)O,"['animal', 'fruity']",2,0,1,0,0,0,1,0,0,0,0,0
7499,C=CC1CCC=CC1,['aquatic'],1,0,0,1,0,0,0,0,0,0,0,0
7500,CCC1=CC=CC=C1,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
7501,C=CC1=CC=CC=C1,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
7505,C1=CC=C(C=C1)C#N,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
7507,C1CCC(CC1)CO,"['animal', 'herbal']",2,0,1,0,0,0,0,0,1,0,0,0
7509,C1=CC=C(C=C1)CS,"['herbal', 'savory', 'fruity']",3,0,0,0,0,0,1,0,1,1,0,0
7519,COC1=CC=CC=C1,"['aquatic', 'flower', 'spices', 'fruity']",4,0,0,1,0,1,1,0,0,0,1,0
7520,CSC1=CC=CC=C1,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
7523,CCC1=CC=CC=N1,"['green', 'savory']",2,0,0,0,0,0,0,1,0,1,0,0
7528,CC1(OCC(O1)CO)C,"['animal', 'earthy', 'fruity']",3,0,1,0,1,0,1,0,0,0,0,0
7530,CC1=CC(=CC=C1)OC,"['flower', 'savory']",2,0,0,0,0,1,0,0,0,1,0,0
7531,CC(C)(CC1=CC=CC=C1)O,"['herbal', 'flower', 'green', 'animal', 'aquatic']",5,0,1,1,0,1,0,1,1,0,0,0
7557,CC(=CC1=CC=CC=C1)C=O,['spices'],1,0,0,0,0,0,0,0,0,0,1,0
7559,COC(=O)CC1=CC=CC=C1,"['animal', 'flower', 'savory', 'fruity']",4,0,1,0,0,1,1,0,0,1,0,0
7562,C1COC(O1)CC2=CC=CC=C2,"['flower', 'green', 'savory']",3,0,0,0,0,1,0,1,0,1,0,0
7580,C1=CC=C(C=C1)CC2=CC=CC=C2,"['aquatic', 'flower', 'green', 'fruity']",4,0,0,1,0,1,1,1,0,0,0,0
7581,C1=CC=C(C=C1)CC2=CC=CC=N2,"['herbal', 'green']",2,0,0,0,0,0,0,1,1,0,0,0
7583,C1=CC=C(C=C1)OC2=CC=CC=C2,"['aquatic', 'flower', 'green']",3,0,0,1,0,1,0,1,0,0,0,0
7584,CCCCCC(=CC1=CC=CC=C1)CO,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
7585,CCCCCCC(=CC1=CC=CC=C1)C=O,"['herbal', 'aquatic', 'flower', 'green']",4,0,0,1,0,1,0,1,1,0,0,0
7590,CCOC(=O)CC1=CC=CC=C1,"['flower', 'animal', 'fruity', 'savory', 'spices']",5,0,1,0,0,1,1,0,0,1,1,0
7593,C1=CC=C(C=C1)CC(=O)CC2=CC=CC=C2,"['flower', 'savory', 'fruity']",3,0,0,0,0,1,1,0,0,1,0,0
7599,COC1=CC=C(C=C1)COC(=O)CC2=CC=CC=C2,"['flower', 'fruity', 'savory', 'spices']",4,0,0,0,0,1,1,0,0,1,1,0
7600,CC(C)CCOC(=O)CC1=CC=CC=C1,"['animal', 'flower', 'savory', 'fruity']",4,0,1,0,0,1,1,0,0,1,0,0
7601,C1=CC=C(C=C1)CCOC(=O)CC2=CC=CC=C2,"['flower', 'green', 'animal', 'savory', 'spices']",5,0,1,0,0,1,0,1,0,1,1,0
7614,CC(C)CC(CC=C(C)C)OCC=O,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
7616,CCCN(CCC)CCC,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
7622,CCCCN(CCCC)CCCC,"['animal', 'savory', 'fruity']",3,0,1,0,0,0,1,0,0,1,0,0
7632,CC(C)(CCC1=CC=CC=C1)O,"['herbal', 'aquatic', 'flower', 'green']",4,0,0,1,0,1,0,1,1,0,0,0
7633,CC(=O)OC(C)(C)CCC1=CC=CC=C1,"['herbal', 'flower', 'green', 'fruity', 'aquatic']",5,0,0,1,0,1,1,1,1,0,0,0
7635,CCCCC(CC)COC(=O)C,"['herbal', 'earthy', 'fruity']",3,0,0,0,1,0,1,0,1,0,0,0
7643,COC(=O)CCC1=CC=CC=C1,"['flower', 'fruity', 'alcohol', 'savory', 'spices']",5,1,0,0,0,1,1,0,0,1,1,0
7644,COC(=O)C=CC1=CC=CC=C1,"['spices', 'fruity']",2,0,0,0,0,0,1,0,0,0,1,0
7646,CC(C)C(=O)OCC1=CC=CC=C1,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
7649,CCOC(=O)C=CC1=CC=CC=C1,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
7650,CCCC(=O)OCC1=CC=CC=C1,"['aquatic', 'flower', 'fruity']",3,0,0,1,0,1,1,0,0,0,0,0
7651,CC(C)CC(=O)OCC1=CC=CC=C1,"['herbal', 'flower', 'animal', 'fruity', 'savory']",5,0,1,0,0,1,1,0,1,1,0,0
7652,C1=CC=C(C=C1)COC(=O)C=CC2=CC=CC=C2,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
7654,CC(=O)OCCC1=CC=CC=C1,"['herbal', 'green', 'flower', 'fruity', 'savory']",5,0,0,0,0,1,1,1,1,1,0,0
7655,CC(C)C(=O)OCCC1=CC=CC=C1,"['herbal', 'flower', 'savory', 'fruity']",4,0,0,0,0,1,1,0,1,1,0,0
7657,C1=CC=C(C=C1)COCC2=CC=CC=C2,"['earthy', 'flower', 'savory', 'fruity']",4,0,0,0,1,1,1,0,0,1,0,0
7658,CCCC(=O)OCCC1=CC=CC=C1,"['animal', 'flower', 'green', 'fruity']",4,0,1,0,0,1,1,1,0,0,0,0
7659,C1=CC=C(C=C1)CCOC(=O)C=CC2=CC=CC=C2,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
7660,CC(=O)OCC=CC1=CC=CC=C1,"['flower', 'fruity', 'spices']",3,0,0,0,0,1,1,0,0,0,1,0
7661,CCC(=O)OCC=CC1=CC=CC=C1,"['flower', 'green', 'fruity']",3,0,0,0,0,1,1,1,0,0,0,0
7662,CC(C)C(=O)OCCCC1=CC=CC=C1,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
7663,CC(C)C(=O)OCC=CC1=CC=CC=C1,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
7664,CCCC(=O)OCC=CC1=CC=CC=C1,"['flower', 'alcohol', 'fruity', 'spices']",4,1,0,0,0,1,1,0,0,0,1,0
7674,CCOC1=CC=CC=C1,['spices'],1,0,0,0,0,0,0,0,0,0,1,0
7678,CC(=O)CC1=CC=CC=C1,"['flower', 'green', 'fruity']",3,0,0,0,0,1,1,1,0,0,0,0
7685,CC1=CC=C(C=C1)OC(=O)C(C)C,"['animal', 'flower', 'green', 'fruity']",4,0,1,0,0,1,1,1,0,0,0,0
7687,CC(C)C1=CC=C(C=C1)C(C)CC=O,"['green', 'flower', 'savory']",3,0,0,0,0,1,0,1,0,1,0,0
7695,CC(=O)OCC1=CC=C(C=C1)OC,"['flower', 'fruity', 'savory', 'spices']",4,0,0,0,0,1,1,0,0,1,1,0
7702,CCCC1=CC=C(C=C1)OC,"['herbal', 'spices']",2,0,0,0,0,0,0,0,1,0,1,0
7704,CCCCC1CCC(=O)O1,"['spices', 'savory', 'fruity']",3,0,0,0,0,0,1,0,0,1,1,0
7707,C1=CC=C(C=C1)CCC=O,"['flower', 'green', 'earthy', 'fruity', 'aquatic']",5,0,0,1,1,1,1,1,0,0,0,0
7708,C1=CC=C(C=C1)COC=O,"['herbal', 'flower', 'green', 'earthy', 'fruity', 'aquatic', 'savory']",7,0,0,1,1,1,1,1,1,1,0,0
7710,CCCCCC1CCC(=O)O1,"['animal', 'flower', 'savory', 'fruity']",4,0,1,0,0,1,1,0,0,1,0,0
7711,C1=CC=C(C=C1)CCOC=O,"['herbal', 'flower', 'green']",3,0,0,0,0,1,0,1,1,0,0,0
7712,C1=CC=C(C=C1)C=CCOC=O,"['herbal', 'flower', 'green', 'fruity', 'spices']",5,0,0,0,0,1,1,1,1,0,1,0
7714,CCCCCCCC1CCC(=O)O1,['fruity'],1,0,0,0,0,0,1,0,0,0,0,0
7720,CCCCC(CC)CO,"['flower', 'green', 'fruity', 'aquatic', 'savory']",5,0,0,1,0,1,1,1,0,1,0,0
7725,CC1=CC=C(C=C1)C=O,"['herbal', 'flower', 'savory', 'fruity']",4,0,0,0,0,1,1,0,1,1,0,0
7728,CCC1=CN=C(C=C1)C,"['earthy', 'green', 'savory']",3,0,0,0,1,0,0,1,0,1,0,0
7731,CC1=CC=C(C=C1)OC,"['flower', 'green', 'fruity', 'aquatic', 'savory']",5,0,0,1,0,1,1,1,0,1,0,0
7733,CC(C)COC(=O)CCC1=CC=CO1,"['flower', 'alcohol', 'fruity']",3,1,0,0,0,1,1,0,0,0,0,0
7738,COC1=CC=C(C=C1)CO,"['flower', 'spices', 'savory', 'fruity']",4,0,0,0,0,1,1,0,0,1,1,0
7742,CCCC1CCC(=O)O1,"['herbal', 'spices', 'savory', 'fruity']",4,0,0,0,0,0,1,0,1,1,1,0
7745,CCCC(C)CO,"['aquatic', 'alcohol', 'savory']",3,1,0,1,0,0,0,0,0,1,0,0
7749,CCC(=O)OCC,"['aquatic', 'alcohol', 'savory', 'fruity']",4,1,0,1,0,0,1,0,0,1,0,0
7755,CCC(C)CC(=O)O,"['herbal', 'green', 'animal', 'fruity', 'savory']",5,0,1,0,0,0,1,1,1,1,0,0
7757,CC(=O)CC(=O)OC,"['aquatic', 'green', 'alcohol', 'fruity']",4,1,0,1,0,0,1,1,0,0,0,0
7758,CCC(C)OC(=O)C,"['aquatic', 'fruity']",2,0,0,1,0,0,1,0,0,0,0,0
7761,CCOC(=O)CC(=O)OCC,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
7762,CCCC(=O)OCC,"['aquatic', 'alcohol', 'savory', 'fruity']",4,1,0,1,0,0,1,0,0,1,0,0
7765,CCOC(C)OCC,"['green', 'earthy', 'fruity', 'aquatic', 'alcohol', 'savory']",6,1,0,1,1,0,1,1,0,1,0,0
7766,CCOC(=O)OCC,['aquatic'],1,0,0,1,0,0,0,0,0,0,0,0
7768,C1CCC(=O)NCC1,['animal'],1,0,1,0,0,0,0,0,0,0,0,0
7770,CCCC(=O)OCCC,"['aquatic', 'savory', 'fruity']",3,0,0,1,0,0,1,0,0,1,0,0
7771,CC1=CC(=C(C=C1)O)C,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
7772,CCC(=O)OCCC(C)C,"['aquatic', 'green', 'fruity']",3,0,0,1,0,0,1,1,0,0,0,0
7775,CCCCCC(=O)OCC(C)C,"['green', 'earthy', 'fruity', 'alcohol', 'savory']",5,1,0,0,1,0,1,1,0,1,0,0
7778,CC(CCC=C(C)C)CCOC=O,"['savory', 'flower', 'green', 'fruity']",4,0,0,0,0,1,1,1,0,1,0,0
7779,CC(=CCCC(=CCOC=O)C)C,"['flower', 'green', 'fruity']",3,0,0,0,0,1,1,1,0,0,0,0
7780,CC(=CCCC(=CCOC(=O)C)C)C,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
7781,CCC(=O)OCCC(C)CCCC(=C)C,"['flower', 'fruity']",2,0,0,0,0,1,1,0,0,0,0,0
7790,CCCOC(=O)CCCCC(=O)OCCC,['alcohol'],1,1,0,0,0,0,0,0,0,0,0,0
7792,CC(C)CCCC(C)CCO,"['animal', 'flower', 'green', 'fruity']",4,0,1,0,0,1,1,1,0,0,0,0
7793,C[C@@H](CCC=C(C)C)CCO,"['aquatic', 'flower', 'green', 'fruity']",4,0,0,1,0,1,1,1,0,0,0,0
7794,CC(CCC=C(C)C)CC=O,"['herbal', 'flower', 'green', 'fruity']",4,0,0,0,0,1,1,1,1,0,0,0
7795,CCCC(=O)OCCC(C)C,"['green', 'fruity']",2,0,0,0,0,0,1,1,0,0,0,0
7797,CCCCCCC(=O)OCC,"['green', 'alcohol', 'fruity']",3,1,0,0,0,0,1,1,0,0,0,0
7799,CCCCCCCC(=O)OCC,"['animal', 'fruity', 'aquatic', 'alcohol', 'savory']",5,1,1,1,0,0,1,0,0,1,0,0
7800,CCCCCCCCCCCC(=O)OCC,"['flower', 'green', 'fruity']",3,0,0,0,0,1,1,1,0,0,0,0
7802,CCCCC(=O)CC,"['animal', 'green', 'savory', 'fruity']",4,0,1,0,0,0,1,1,0,1,0,0
7803,CCCOC(=O)CC,"['aquatic', 'flower', 'alcohol', 'fruity']",4,1,0,1,0,1,1,0,0,0,0,0
7820,COC(=O)CCC(=O)OC,"['flower', 'green', 'fruity', 'aquatic', 'alcohol']",5,1,0,1,0,1,1,1,0,0,0,0
7822,CCC(C)CC(=O)CC,"['herbal', 'fruity']",2,0,0,0,0,0,1,0,1,0,0,0
7824,CCCCCC(=O)OC,"['aquatic', 'fruity']",2,0,0,1,0,0,1,0,0,0,0,0
7826,CCCCCCC(=O)OC,"['flower', 'green', 'fruity']",3,0,0,0,0,1,1,1,0,0,0,0
7829,COC(=O)CCCCCCCCC(=O)OC,"['aquatic', 'fruity']",2,0,0,1,0,0,1,0,0,0,0,0
7843,CCCC,['aquatic'],1,0,0,1,0,0,0,0,0,0,0,0
7847,C=CC=O,"['herbal', 'savory', 'fruity']",3,0,0,0,0,0,1,0,1,1,0,0
7848,CCCS,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
7852,CCCN,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
7858,C=CCO,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
7859,C#CCO,"['flower', 'green']",2,0,0,0,0,1,0,1,0,0,0,0
7860,C(=O)C=O,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
7865,COC=O,"['aquatic', 'alcohol', 'fruity']",3,1,0,1,0,0,1,0,0,0,0,0
7888,CC(CCCC(C)(C)O)CC=O,"['flower', 'green', 'fruity']",3,0,0,0,0,1,1,1,0,0,0,0
7894,CC(C)CCN,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
7895,CCCC(=O)C,"['aquatic', 'alcohol', 'savory', 'fruity']",4,1,0,1,0,0,1,0,0,1,0,0
7900,CC(COC)O,['aquatic'],1,0,0,1,0,0,0,0,0,0,0,0
7904,CC(=O)OC=C,"['aquatic', 'fruity']",2,0,0,1,0,0,1,0,0,0,0,0
7909,CC(C)CC(=O)C,"['herbal', 'green', 'fruity', 'aquatic', 'savory']",5,0,0,1,0,0,1,1,1,1,0,0
7910,CC(C)CC(C)O,"['herbal', 'green', 'alcohol', 'savory']",4,1,0,0,0,0,0,1,1,1,0,0
7914,CC(C)OC(C)C,['aquatic'],1,0,0,1,0,0,0,0,0,0,0,0
7915,CC(C)OC(=O)C,"['aquatic', 'fruity']",2,0,0,1,0,0,1,0,0,0,0,0
7916,CC(=C)OC(=O)C,"['aquatic', 'alcohol', 'savory', 'fruity']",4,1,0,1,0,0,1,0,0,1,0,0
7918,CC(=O)OC(=O)C,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
7921,CC1CCC(=O)O1,"['herbal', 'savory', 'spices']",3,0,0,0,0,0,0,0,1,1,1,0
7924,CC1COC(=O)O1,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
7936,CC1=CC(=NC=C1)C,"['animal', 'herbal', 'green', 'savory']",4,0,1,0,0,0,0,1,1,1,0,0
7937,CC1=NC(=CC=C1)C,"['herbal', 'green', 'animal', 'aquatic', 'savory']",5,0,1,1,0,0,0,1,1,1,0,0
7938,CC1=CN=CC(=N1)C,"['aquatic', 'savory']",2,0,0,1,0,0,0,0,0,1,0,0
7943,COC(=O)CC(=O)OC,"['aquatic', 'green', 'fruity']",3,0,0,1,0,0,1,1,0,0,0,0
7945,CCOC(=O)CC(C)C,"['green', 'fruity', 'aquatic', 'alcohol', 'savory']",5,1,0,1,0,0,1,1,0,1,0,0
7947,CC1=CC(=CC(=C1)C)C,"['herbal', 'aquatic']",2,0,0,1,0,0,0,0,1,0,0,0
7948,CC1=CC(=CC(=C1)O)C,['flower'],1,0,0,0,0,1,0,0,0,0,0,0
7953,CC1=CC(=NC(=C1)C)C,"['animal', 'herbal', 'green']",3,0,1,0,0,0,0,1,1,0,0,0
7957,CC(C)CC(CC(C)C)O,"['green', 'fruity', 'aquatic', 'alcohol', 'savory']",5,1,0,1,0,0,1,1,0,1,0,0
7958,CC(C)CC(=O)CC(C)C,"['herbal', 'green', 'fruity', 'aquatic', 'savory']",5,0,0,1,0,0,1,1,1,1,0,0
7959,CC(C)CC(C)OC(=O)C,"['aquatic', 'fruity']",2,0,0,1,0,0,1,0,0,0,0,0
7963,CC1=CC=NC=C1,"['animal', 'herbal', 'green', 'savory']",4,0,1,0,0,0,0,1,1,1,0,0
7966,C1CCC(CC1)O,"['herbal', 'savory']",2,0,0,0,0,0,0,0,1,1,0,0
7967,C1CCC(=O)CC1,"['herbal', 'flower']",2,0,0,0,0,1,0,0,1,0,0,0
7968,C1=COC=CC1=O,['herbal'],1,0,0,0,0,0,0,0,1,0,0,0
7969,C1=CC=C(C=C1)S,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
7970,CC1=CN=CC=C1,"['earthy', 'herbal', 'green', 'savory']",4,0,0,0,1,0,0,1,1,1,0,0
7974,CC1CCCCN1,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
7975,CC1=CC=CC=N1,"['alcohol', 'savory']",2,1,0,0,0,0,0,0,0,1,0,0
7976,CC1=NC=CN=C1,"['earthy', 'animal', 'green', 'savory']",4,0,1,0,1,0,0,1,0,1,0,0
7981,CCCCOC(=O)CC(C)C,"['aquatic', 'green', 'fruity']",3,0,0,1,0,0,1,1,0,0,0,0
7983,CCCCOC(=O)CCC,"['flower', 'aquatic', 'green', 'fruity']",4,0,0,1,0,1,1,1,0,0,0,0
7984,C1CCCCCCCC(=O)OCCCCCCC1,"['animal', 'flower']",2,0,1,0,0,1,0,0,0,0,0,0
7989,CC(=O)CCC=C,"['green', 'flower', 'fruity', 'aquatic', 'savory']",5,0,0,1,0,1,1,1,0,1,0,0
7991,CCCCC(=O)O,"['animal', 'herbal', 'savory', 'fruity']",4,0,1,0,0,0,1,0,1,1,0,0
7997,CCCOC(=O)C,"['aquatic', 'green', 'alcohol', 'fruity']",4,1,0,1,0,0,1,1,0,0,0,0
8007,CCCCN,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
8012,CCCCS,"['savory', 'fruity']",2,0,0,0,0,0,1,0,0,1,0,0
8013,C(CS)CS,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
8019,COCCO,['aquatic'],1,0,0,1,0,0,0,0,0,0,0,0
8020,COCOC,"['aquatic', 'alcohol', 'fruity']",3,1,0,1,0,0,1,0,0,0,0,0
8021,CCNCC,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
8023,CCOC=C,['aquatic'],1,0,0,1,0,0,0,0,0,0,0,0
8025,CCOC=O,"['green', 'flower', 'fruity', 'aquatic', 'alcohol', 'savory']",6,1,0,1,0,1,1,1,0,1,0,0
8026,CCON=O,"['aquatic', 'alcohol', 'savory', 'fruity']",4,1,0,1,0,0,1,0,0,1,0,0
8027,C1=CNC=C1,"['aquatic', 'savory']",2,0,0,1,0,0,0,0,0,1,0,0
8028,C1CCOC1,"['aquatic', 'fruity']",2,0,0,1,0,0,1,0,0,0,0,0
8029,C1=COC=C1,"['aquatic', 'savory']",2,0,0,1,0,0,0,0,0,1,0,0
8030,C1=CSC=C1,['savory'],1,0,0,0,0,0,0,0,0,1,0,0
8034,CC(C)CCC(=O)C,"['herbal', 'savory', 'fruity']",3,0,0,0,0,0,1,0,1,1,0,0
8035,CC(=O)CCC(=O)C,"['herbal', 'aquatic', 'savory']",3,0,0,1,0,0,0,0,1,1,0,0
8038,CC(C)COC(=O)C,"['aquatic', 'flower', 'fruity']",3,0,0,1,0,1,1,0,0,0,0,0
8048,CCCCCCCCCC(=O)OCC,"['alcohol', 'savory', 'fruity']",3,1,0,0,0,0,1,0,0,1,0,0
8049,CCOC(=O)CCCCCCCCC(=O)OCC,"['alcohol', 'fruity']",2,1,0,0,0,0,1,0,0,0,0,0
8050,CCCCCCCCCC(=O)OC,"['flower', 'alcohol', 'savory', 'fruity']",4,1,0,0,0,1,1,0,0,1,0,0
