CID,IsomericSMILES,Descriptors,alcohol,animal,aquatic,earthy,flower,fruity,green,herbal,savory,spices,woody
92573,CCCCC(=O)OCCC=CCC,['fruity'],0,0,0,0,0,1,0,0,0,0,0
92595,CC(C)CC(=O)OC(C)C1=CC=CC=C1,"['flower', 'herbal', 'fruity']",0,0,0,0,1,1,0,1,0,0,0
92606,CC1(CCC=C(C1)C(=O)CCC=C)C,"['flower', 'earthy', 'fruity', 'green', 'aquatic']",0,0,1,1,1,1,1,0,0,0,0
92659,CC1(CCOC2(C1)CCCCC2)O,"['herbal', 'aquatic']",0,0,1,0,0,0,0,1,0,0,0
92737,CC(C)CCCC(C)CCCC(C)C=O,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
92770,CC1CCC2C1C(=O)OC=C2C,['herbal'],0,0,0,0,0,0,0,1,0,0,0
92779,CC(C)CC(C(=O)O)O,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
92780,CC(C)C1CCC(=O)C=C1,"['herbal', 'aquatic']",0,0,1,0,0,0,0,1,0,0,0
92814,CC(C)COC(=O)C(C)O,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
92821,CCCOC(=O)C(C)O,"['savory', 'alcohol']",1,0,0,0,0,0,0,0,1,0,0
92831,CCOC(=O)[C@H](C)O,"['savory', 'aquatic']",0,0,1,0,0,0,0,0,1,0,0
92833,CCC(CC1=CC=CC=C1)O,"['green', 'flower', 'earthy']",0,0,0,1,1,0,1,0,0,0,0
92862,CC(=CCCC(=CCCC(=CCCC(C)(C=C)O)C)C)C,['flower'],0,0,0,0,1,0,0,0,0,0,0
92874,CC1=CC(=O)[C@H]2C[C@@H]1C2(C)C,['herbal'],0,0,0,0,0,0,0,1,0,0,0
92986,C=CC(C1=CC=CC=C1)O,['flower'],0,0,0,0,1,0,0,0,0,0,0
93009,CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,"['woody', 'herbal', 'aquatic', 'fruity']",0,0,1,0,0,1,0,1,0,0,1
93029,CC=CC1=CC=CC=C1O,"['green', 'herbal']",0,0,0,0,0,0,1,1,0,0,0
93046,CC1(C2CCC3(C1C2)CO3)C,['herbal'],0,0,0,0,0,0,0,1,0,0,0
93073,CC1(C2CCC(C2)C1=O)C,['herbal'],0,0,0,0,0,0,0,1,0,0,0
93111,CCC1=C(C(=O)C(O1)C)O,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
93214,CC(C)CC1=CC=C(C=C1)C(=O)C,['herbal'],0,0,0,0,0,0,0,1,0,0,0
93236,CSCSSC,['savory'],0,0,0,0,0,0,0,0,1,0,0
93320,CSCCCCC#N,['savory'],0,0,0,0,0,0,0,0,1,0,0
93366,CCCC=CC(OCC)OCC,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
93375,CC1C=C(CCC1C=O)C,"['green', 'flower', 'fruity']",0,0,0,0,1,1,1,0,0,0,0
93649,COC1=C(C=CC(=C1)CC=C)OCC2=CC=CC=C2,"['flower', 'spices', 'herbal']",0,0,0,0,1,0,0,1,0,1,0
93661,CCCCCC=CC(=O)OCCCC,['fruity'],0,0,0,0,0,1,0,0,0,0,0
93732,CCCCCC=CCCC(=O)O,['fruity'],0,0,0,0,0,1,0,0,0,0,0
93769,CCCC1C=CC(=O)O1,"['herbal', 'savory', 'fruity']",0,0,0,0,0,1,0,1,1,0,0
93781,CCOCC1=CC=C(C=C1)O,"['flower', 'animal']",0,1,0,0,1,0,0,0,0,0,0
93831,CCCCCCCCCC(=O)OCC=C,"['alcohol', 'fruity']",1,0,0,0,0,1,0,0,0,0,0
93838,CC1CCC2(O1)C(CCCC2(C)OC(=O)C)(C)C,"['flower', 'herbal', 'fruity']",0,0,0,0,1,1,0,1,0,0,0
93847,CCC1=CCCC(C1C(=O)OCC)(C)C,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
93869,CCCCCC1CC1C(=O)O,['animal'],0,1,0,0,0,0,0,0,0,0,0
93896,CCCCCCCCC(=O)OCCC1=CC=CC=C1,"['flower', 'herbal']",0,0,0,0,1,0,0,1,0,0,0
93947,CC1(CC2C1CCC3(CCCC2(C3)OC=O)C)C,['herbal'],0,0,0,0,0,0,0,1,0,0,0
93979,CC(C)C(CC=C(C)C)C=O,['herbal'],0,0,0,0,0,0,0,1,0,0,0
94001,CC1COC(O1)C2=CC=C(C=C2)C,"['flower', 'savory', 'fruity']",0,0,0,0,1,1,0,0,1,0,0
94045,CC(=O)OCC=C1C2CCC(C2)C1(C)C,"['woody', 'flower']",0,0,0,0,1,0,0,0,0,0,1
94046,CC1(C2CCC(C2)C1=CCO)C,"['herbal', 'earthy']",0,0,0,1,0,0,0,1,0,0,0
94060,CC(=CCC(CO)C(=C)C)C,"['flower', 'herbal']",0,0,0,0,1,0,0,1,0,0,0
94077,CCCC(=O)OC1CC2(CC[C@@H]1C2(C)C)C,"['woody', 'herbal', 'fruity']",0,0,0,0,0,1,0,1,0,0,1
94111,CCOCOC1CCCCCCCCCCC1,['animal'],0,1,0,0,0,0,0,0,0,0,0
94132,CC(C)CC(=CCCC(=CC=O)C)C,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
94143,CC1=CCCC(C1C=O)(C)C,"['green', 'flower', 'herbal', 'fruity']",0,0,0,0,1,1,1,1,0,0,0
94174,C[C@@H]1CC[C@H]2[C@@H]1C3[C@H](C3(C)C)CC[C@]2(C)O,"['green', 'flower', 'herbal', 'fruity']",0,0,0,0,1,1,1,1,0,0,0
94182,CC(COC(=O)C)O,"['aquatic', 'fruity']",0,0,1,0,0,1,0,0,0,0,0
94185,CC(CC1=CC=CC=C1)O,"['green', 'flower', 'savory']",0,0,0,0,1,0,1,0,1,0,0
94217,CC(=C)C1CCC(C(C1)O)(C)O,['fruity'],0,0,0,0,0,1,0,0,0,0,0
94243,CC(CCO)C1=CC=CC=C1,['flower'],0,0,0,0,1,0,0,0,0,0,0
94251,CCCCCCC(C)C(=O)O,"['green', 'flower', 'herbal', 'fruity']",0,0,0,0,1,1,1,1,0,0,0
94314,CCC(C)SSC(C)CC,['savory'],0,0,0,0,0,0,0,0,1,0,0
94349,CC1CCC2=C(C(=O)OC2C1)C,"['spices', 'herbal', 'savory', 'fruity']",0,0,0,0,0,1,0,1,1,1,0
94386,C[C@@H](C(=O)OC)O,"['savory', 'alcohol', 'aquatic']",1,0,1,0,0,0,0,0,1,0,0
94403,CC(=CCCC(=CCCC(=CCOC(=O)C)C)C)C,"['green', 'flower', 'aquatic', 'fruity']",0,0,1,0,1,1,1,0,0,0,0
94521,CC1C2(O1)CC3CC2C4C3CC(=CC4)C,['fruity'],0,0,0,0,0,1,0,0,0,0,0
94522,CC1C2(O1)CC3CC2C4C3CC=C(C4)C,"['flower', 'aquatic', 'fruity']",0,0,1,0,1,1,0,0,0,0,0
94569,CCCCC1OC(CC(O1)(C)C)C,"['green', 'flower', 'herbal']",0,0,0,0,1,0,1,1,0,0,0
94579,C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)C)C(=C)C,"['green', 'herbal', 'aquatic', 'fruity']",0,0,1,0,0,1,1,1,0,0,0
94602,CC1=CC(=C(C=C1)COC(=O)C)C,"['flower', 'aquatic', 'fruity']",0,0,1,0,1,1,0,0,0,0,0
94935,C1=CC=C(C=C1)CC(=O)OCC2=CC=CO2,['savory'],0,0,0,0,0,0,0,0,1,0,0
95007,CCCCOC(=O)COC(=O)CCC,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
95008,CC(=O)OCC(C1=CC=CC=C1)OC(=O)C,"['flower', 'savory', 'earthy', 'fruity', 'green', 'herbal']",0,0,0,1,1,1,1,1,1,0,0
95016,CCCOC(=O)C1=CC=CC=C1N,"['flower', 'herbal', 'alcohol', 'fruity']",1,0,0,0,1,1,0,1,0,0,0
95136,CCOC(C1=CC2=C(C=C1)OCO2)OCC,"['green', 'flower']",0,0,0,0,1,0,1,0,0,0,0
95152,C1=CC=C(C=C1)C=CC(=O)OC2=CC=CC=C2,['flower'],0,0,0,0,1,0,0,0,0,0,0
95227,CCCCCC(=O)OC1CCC(CC1)C(C)(C)C,['fruity'],0,0,0,0,0,1,0,0,0,0,0
95266,CC1CC(OC(O1)CC2=CC=CC=C2)(C)C,"['flower', 'earthy', 'green']",0,0,0,1,1,0,1,0,0,0,0
95269,CC1OCC(O1)CO,"['green', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,0,0,0
95294,CC1=CC=C(C=C1)CCO,"['green', 'flower', 'animal']",0,1,0,0,1,0,1,0,0,0,0
95315,CCCC(C)CC(=O)O,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
95327,C1=CC=C(C=C1)C=CC=CC(=O)C2=CC=CC=C2,"['flower', 'herbal']",0,0,0,0,1,0,0,1,0,0,0
95330,CC1(C2CCC1(C(C2)OC)C)C,['animal'],0,1,0,0,0,0,0,0,0,0,0
95368,CCOC(=O)C=CC1=CC=CO1,['flower'],0,0,0,0,1,0,0,0,0,0,0
95384,CCC(=O)OC1CC(CCC1C(C)C)C,"['flower', 'herbal']",0,0,0,0,1,0,0,1,0,0,0
95385,CCCCOC(=O)CC(C(=O)OCCCC)O,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
95391,C1CCC2C(C1)CC(=O)O2,['herbal'],0,0,0,0,0,0,0,1,0,0,0
95392,CCOC(=O)CC1(OCC(O1)C)C,"['flower', 'alcohol', 'fruity', 'spices', 'aquatic']",1,0,1,0,1,1,0,0,0,1,0
95395,C1CC(OC1)COC(=O)CC2=CC=CC=C2,"['flower', 'savory', 'fruity']",0,0,0,0,1,1,0,0,1,0,0
95397,CCCCCCCCCC1OCC(O1)C,"['green', 'flower', 'herbal', 'fruity']",0,0,0,0,1,1,1,1,0,0,0
95401,CCCCCCC1OCCC(O1)C,['flower'],0,0,0,0,1,0,0,0,0,0,0
95448,CCOC(=O)C(CC=C)C(=O)C,"['green', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,0,0,0
95485,CCOC(C)OC1=CC=CC=C1,"['green', 'flower', 'aquatic']",0,0,1,0,1,0,1,0,0,0,0
95495,CC(C)CCCC(C)CCCC(=O)C,"['flower', 'herbal', 'animal', 'fruity']",0,1,0,0,1,1,0,1,0,0,0
95539,CCCCOC(=O)C(C)CCC,"['flower', 'herbal', 'fruity']",0,0,0,0,1,1,0,1,0,0,0
95540,CCCCCOC(=O)C(C)CCC,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
95560,CC(C=O)C1CCCCC1,"['green', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,0,0,0
95568,CCCCC(CC)COC=O,['fruity'],0,0,0,0,0,1,0,0,0,0,0
95593,CC(CC1=CC=CC=C1)C=O,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
95594,CC1=CC=C(C=C1)CC(C)C=O,"['animal', 'flower', 'fruity', 'green', 'savory', 'aquatic']",0,1,1,0,1,1,1,0,1,0,0
95595,CC(C)C1=CC=C(C=C1)C=CC=O,['animal'],0,1,0,0,0,0,0,0,0,0,0
95596,CC(=CCCC1=CCC(CC1)(C)C=O)C,"['herbal', 'aquatic']",0,0,1,0,0,0,0,1,0,0,0
95606,C1CC2C(C1)C3CC2CC3O,"['earthy', 'animal']",0,1,0,1,0,0,0,0,0,0,0
95609,CCC(C(=O)CC)O,['savory'],0,0,0,0,0,0,0,0,1,0,0
95626,CC(C)C(C1=CC=CC=C1)O,['flower'],0,0,0,0,1,0,0,0,0,0,0
95632,CC1CC(OC(O1)C2=CC=CC=C2)(C)C,"['flower', 'herbal', 'green']",0,0,0,0,1,0,1,1,0,0,0
95633,CC1COC(O1)CC2=CC=CC=C2,"['green', 'flower', 'aquatic']",0,0,1,0,1,0,1,0,0,0,0
95634,CC1CCOC(O1)CC2=CC=CC=C2,"['green', 'flower', 'earthy']",0,0,0,1,1,0,1,0,0,0,0
95640,CC(CC1=CC=CC=C1)CO,['flower'],0,0,0,0,1,0,0,0,0,0,0
95641,COC1=CC=C(C=C1)C=CCO,['flower'],0,0,0,0,1,0,0,0,0,0,0
95643,CCCCCCCCCC1(C(O1)C(=O)OCC)C,['fruity'],0,0,0,0,0,1,0,0,0,0,0
95648,CC(=O)C=CC1=CC=C(C=C1)O,['herbal'],0,0,0,0,0,0,0,1,0,0,0
95689,CCC(=O)OC1CCC(CC1)C(C)C,"['green', 'herbal', 'fruity']",0,0,0,0,0,1,1,1,0,0,0
95779,CC1=CC(=C(C=C1O)C(C)C)O,"['spices', 'herbal']",0,0,0,0,0,0,0,1,0,1,0
95978,CCCCCOC(=O)CC(C)C,"['savory', 'aquatic', 'fruity']",0,0,1,0,0,1,0,0,1,0,0
96021,CC(C)C1C(COCO1)(C)C,"['green', 'herbal', 'aquatic']",0,0,1,0,0,0,1,1,0,0,0
96168,CCCCOC(=O)C1=CC=C(C=C1)OC,['flower'],0,0,0,0,1,0,0,0,0,0,0
96204,CCCCCCCCCC=CC(=O)O,"['green', 'savory']",0,0,0,0,0,0,1,0,1,0,0
96289,CC1CCC2=CC=CC=C2N1,"['flower', 'animal']",0,1,0,0,1,0,0,0,0,0,0
96291,CC(C)CCC(CO)C(C)C,"['flower', 'herbal']",0,0,0,0,1,0,0,1,0,0,0
96325,C1CCC(CC1)OC(=O)CC2=CC=CC=C2,"['flower', 'savory', 'fruity', 'green', 'herbal']",0,0,0,0,1,1,1,1,1,0,0
96381,CCCCCCC1(OC2=CC=CC=C2O1)C,"['flower', 'herbal']",0,0,0,0,1,0,0,1,0,0,0
96385,CC1=CC=CC=C1OCC2=CC=CC=C2,"['green', 'flower', 'herbal']",0,0,0,0,1,0,1,1,0,0,0
96461,CC1COC(O1)C2=CC=CO2,"['savory', 'aquatic', 'fruity']",0,0,1,0,0,1,0,0,1,0,0
96476,CC(C)CCCC(C)O,"['green', 'flower']",0,0,0,0,1,0,1,0,0,0,0
97705,CCOC(=O)C(CC(=C)C)C(=O)C,"['green', 'flower', 'fruity']",0,0,0,0,1,1,1,0,0,0,0
97730,CCCCCCC=CC(=O)O,"['green', 'savory', 'fruity']",0,0,0,0,0,1,1,0,1,0,0
97782,CCC(=CC1=CC=CC=C1)C=O,"['green', 'herbal']",0,0,0,0,0,0,1,1,0,0,0
97785,CC(C1OCCO1)C2=CC=CC=C2,"['animal', 'flower', 'earthy', 'green', 'savory']",0,1,0,1,1,0,1,0,1,0,0
97799,CCCCC(C#N)C1=CC=CC=C1,"['flower', 'herbal', 'green']",0,0,0,0,1,0,1,1,0,0,0
97838,C1C(OC(O1)CC2=CC=CC=C2)C3=CC=CC=C3,"['green', 'earthy']",0,0,0,1,0,0,1,0,0,0,0
97842,CC1CCOC2(O1)CCCCC2,['herbal'],0,0,0,0,0,0,0,1,0,0,0
97854,CC1CC(CC(=C1)C)C=O,['green'],0,0,0,0,0,0,1,0,0,0,0
97881,CCCCCC(C)OC(=O)CCCCC,"['green', 'fruity']",0,0,0,0,0,1,1,0,0,0,0
97883,CCC(C)COC(=O)C(C)C,"['aquatic', 'fruity']",0,0,1,0,0,1,0,0,0,0,0
97885,CC=CC(=O)OCC1=CC=CC=C1,['herbal'],0,0,0,0,0,0,0,1,0,0,0
97895,CCOC(C)OC(=O)C,"['alcohol', 'fruity', 'green', 'savory', 'aquatic']",1,0,1,0,0,1,1,0,1,0,0
97932,CC1=CCCC(C1CO)(C)C,['flower'],0,0,0,0,1,0,0,0,0,0,0
97987,CCCCCCC(C)OC(=O)C,"['flower', 'herbal', 'earthy', 'fruity']",0,0,0,1,1,1,0,1,0,0,0
98004,CC(COC(=O)CC1=CC=CC=C1)O,['savory'],0,0,0,0,0,0,0,0,1,0,0
98036,C1CC(C2=CC=CC=C2C1)CCO,['herbal'],0,0,0,0,0,0,0,1,0,0,0
98041,CC(=CCCC(C)(C=C)OC(=O)C1=CC=CC=C1NC)C,"['flower', 'savory', 'fruity']",0,0,0,0,1,1,0,0,1,0,0
98042,CC(=CCCC(C)(C=C)OC(=O)C1=CC=CC=C1O)C,"['flower', 'animal', 'fruity']",0,1,0,0,1,1,0,0,0,0,0
98044,CC(C)C(=O)OC(C)(CCC=C(C)CCC=C(C)C)C=C,['fruity'],0,0,0,0,0,1,0,0,0,0,0
98054,CC(C(=O)OCC1=CC=CC=C1)O,"['flower', 'savory', 'fruity']",0,0,0,0,1,1,0,0,1,0,0
98081,CC1COC(O1)C2=CC=C(C=C2)OC,"['flower', 'spices', 'herbal']",0,0,0,0,1,0,0,1,0,1,0
98083,CCC1(OCC(O1)C)C,"['herbal', 'aquatic', 'fruity']",0,0,1,0,0,1,0,1,0,0,0
98106,C1CC2CC1C3C2CC(C3)CO,['herbal'],0,0,0,0,0,0,0,1,0,0,0
98218,CCCC1OCC(O1)C,"['green', 'savory', 'aquatic', 'fruity']",0,0,1,0,0,1,1,0,1,0,0
98323,CC1CCOC1=O,"['spices', 'herbal', 'fruity']",0,0,0,0,0,1,0,1,0,1,0
98330,C1C(SCC(S1)O)O,['savory'],0,0,0,0,0,0,0,0,1,0,0
98346,CCC(C)CCCO,['savory'],0,0,0,0,0,0,0,0,1,0,0
98403,CC(CCCC(C)C=O)CCC=C(C)C,"['flower', 'aquatic', 'green']",0,0,1,0,1,0,1,0,0,0,0
98461,CC1COC(O1)C(C)C,"['alcohol', 'fruity', 'green', 'savory', 'aquatic']",1,0,1,0,0,1,1,0,1,0,0
98471,CC(=O)C1CCCC1=O,"['herbal', 'savory', 'fruity']",0,0,0,0,0,1,0,1,1,0,0
98478,CC(=O)OC1CC2CC1C3C2CC=C3,"['green', 'flower', 'spices', 'herbal']",0,0,0,0,1,0,1,1,0,1,0
98492,CCCCCOC(=O)CC1=CC=CC=C1,"['herbal', 'animal', 'savory', 'fruity']",0,1,0,0,0,1,0,1,1,0,0
98497,CC1=CCC(C1(C)C)CC=O,['herbal'],0,0,0,0,0,0,0,1,0,0,0
98498,C1CC[C@H]2CC(=O)CC[C@H]2C1,"['woody', 'animal']",0,1,0,0,0,0,0,0,0,0,1
98534,CCCCCCCCCOC(=O)C(=C)C,"['herbal', 'aquatic']",0,0,1,0,0,0,0,1,0,0,0
98781,CCCSCC=C,['savory'],0,0,0,0,0,0,0,0,1,0,0
99038,CC1C2CC(C2(C)C)CC1O,['herbal'],0,0,0,0,0,0,0,1,0,0,0
99275,CCOC(=O)OCCC1=CC=CC=C1,['aquatic'],0,0,1,0,0,0,0,0,0,0,0
99643,CCOC(=O)C(C)C1=CC=CC=C1,"['green', 'flower', 'savory', 'fruity']",0,0,0,0,1,1,1,0,1,0,0
99812,CC(=CC1=CC=CC=C1)C(=O)C2=CC=CC=C2,['flower'],0,0,0,0,1,0,0,0,0,0,0
99818,CCOC(=O)CC(C1=CC=CC=C1)O,"['flower', 'herbal', 'animal', 'fruity']",0,1,0,0,1,1,0,1,0,0,0
99870,CC(CC(C)(C)C1=CC=CC=C1)O,"['flower', 'green']",0,0,0,0,1,0,1,0,0,0,0
100031,CC(=C)C1CC2C(O2)(C(=O)C1)C,['herbal'],0,0,0,0,0,0,0,1,0,0,0
100240,CCCOC1=NC(=CN=C1)C,"['green', 'savory', 'earthy']",0,0,0,1,0,0,1,0,1,0,0
100495,CCCCCOC(=O)C1=CC=CC=C1N,"['flower', 'fruity', 'animal']",0,1,0,0,1,1,0,0,0,0,0
100496,CCCCCCCCCCOC(=O)C1=CC=CC=C1,"['herbal', 'earthy', 'animal']",0,1,0,1,0,0,0,1,0,0,0
100851,CC(C(=O)O)SC,"['green', 'savory', 'fruity']",0,0,0,0,0,1,1,0,1,0,0
100927,CC1COC(O1)CCSC,['savory'],0,0,0,0,0,0,0,0,1,0,0
100930,CSCC1=NC=CN=C1,"['savory', 'earthy', 'animal']",0,1,0,1,0,0,0,0,1,0,0
100936,C1CCCCCC(CCCCC1)OC=O,"['flower', 'herbal', 'aquatic', 'fruity']",0,0,1,0,1,1,0,1,0,0,0
100939,CC1(CCC(C23C14C2CC(C4)C3(C)C)CO)C,['animal'],0,1,0,0,0,0,0,0,0,0,0
100968,CCCCCC1CC(=O)C=C(C1C(=O)OCC)C,"['flower', 'spices']",0,0,0,0,1,0,0,0,0,1,0
100996,COC(C1=CC2=C(C=C1)OCO2)OC,['green'],0,0,0,0,0,0,1,0,0,0,0
101004,CC1=CN=C(C=N1)SCC2=CC=CO2,['savory'],0,0,0,0,0,0,0,0,1,0,0
101010,CCCC1CCOC(S1)C,"['green', 'savory', 'fruity']",0,0,0,0,0,1,1,0,1,0,0
101023,CC(C)C(=O)OC(C)(C)CC1=CC=CC=C1,"['flower', 'aquatic', 'fruity']",0,0,1,0,1,1,0,0,0,0,0
101080,CCCCC(=O)OCC(C)O,['fruity'],0,0,0,0,0,1,0,0,0,0,0
101115,CC1(CCCC(C1=O)(C)O)C,['herbal'],0,0,0,0,0,0,0,1,0,0,0
101134,CCC(C1=CC=CC=C1)OC(=O)C,"['green', 'flower', 'fruity']",0,0,0,0,1,1,1,0,0,0,0
101144,CC1COC(O1)C2=CC3=C(C=C2)OCO3,['flower'],0,0,0,0,1,0,0,0,0,0,0
101145,CCCCCOC(=O)C(C)O,"['savory', 'alcohol', 'fruity']",1,0,0,0,0,1,0,0,1,0,0
101285,C1OC2=C(O1)C=C(C=C2)COC=O,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
101315,CCCCCCCOC(=O)CC1=CC=CC=C1,"['green', 'savory', 'earthy', 'fruity']",0,0,0,1,0,1,1,0,1,0,0
101330,C1CCC(CC1)OC(=O)C2=CC=CC=C2O,"['green', 'flower']",0,0,0,0,1,0,1,0,0,0,0
101362,C=CCCC(=O)C1=CC=CC=C1,['herbal'],0,0,0,0,0,0,0,1,0,0,0
101363,CCCCCCCCCC(OCC)OCC,"['alcohol', 'fruity', 'green', 'herbal', 'aquatic']",1,0,1,0,0,1,1,1,0,0,0
101364,CCCCCCCC(OCC)OCC,"['flower', 'alcohol', 'fruity', 'green', 'aquatic']",1,0,1,0,1,1,1,0,0,0,0
101365,CCOC(=O)C1=CC=CC=C1NC,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
101536,CCC(C)(C(=O)OCC)O,"['earthy', 'herbal', 'savory', 'fruity']",0,0,0,1,0,1,0,1,1,0,0
101539,CC1CCC(=C(C1(C)C)C=CC(=O)C)C,['flower'],0,0,0,0,1,0,0,0,0,0,0
101549,CC1CC(C=C(C2C1CC(=C(C)C)C2)C)O,"['green', 'herbal', 'earthy', 'fruity']",0,0,0,1,0,1,1,1,0,0,0
101592,CC(OCCC1=CC=CC=C1)OCCC2=CC=CC=C2,"['green', 'flower']",0,0,0,0,1,0,1,0,0,0,0
101602,CC(C)C1CCC2C(=C1)CCC3C2(CCCC3(C)CO)C,['woody'],0,0,0,0,0,0,0,0,0,0,1
101604,CC(=O)OCCC1=CCC2CC1C2(C)C,"['woody', 'flower', 'herbal', 'fruity']",0,0,0,0,1,1,0,1,0,0,1
101680,CC1(C2CCC(C2)C1(C)O)C,"['herbal', 'animal']",0,1,0,0,0,0,0,1,0,0,0
101696,CC1=CCCC(C1C=CC(C)O)(C)C,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
101716,CC1CCC2C1C3C(C3(C)C)CCC2(C)O,['flower'],0,0,0,0,1,0,0,0,0,0,0
101759,CCCCCC=CC=CC(=O)O,['fruity'],0,0,0,0,0,1,0,0,0,0,0
101921,C[C@@H]1C[C@@H](CC(C1)(C)C)O,"['green', 'herbal', 'earthy']",0,0,0,1,0,0,1,1,0,0,0
101977,C[C@H](CCC=C(C)C)CCO,"['flower', 'green', 'fruity']",0,0,0,0,1,1,1,0,0,0,0
102024,CC1=CC[C@H](C[C@H]1OC(=O)C)C(=C)C,"['savory', 'fruity', 'green', 'herbal', 'aquatic']",0,0,1,0,0,1,1,1,1,0,0
102120,C[C@@H]1CC[C@@H]2[C@]13CC=C([C@H](C3)C2(C)C)COC(=O)C,['herbal'],0,0,0,0,0,0,0,1,0,0,0
102360,CCCCCCC=C(CCCCC)C=O,['green'],0,0,0,0,0,0,1,0,0,0,0
102432,CC1CCC2C13CCC(=C)C(C3)C2(C)C,"['green', 'herbal']",0,0,0,0,0,0,1,1,0,0,0
102491,CCCCC(CC)C(=O)OC,"['flower', 'herbal', 'fruity']",0,0,0,0,1,1,0,1,0,0,0
102495,CCCCCCC(C)CO,['fruity'],0,0,0,0,0,1,0,0,0,0,0
102507,CC(CCC=C(C)C)CC(OC)OC,"['green', 'flower', 'herbal', 'fruity']",0,0,0,0,1,1,1,1,0,0,0
102515,CCCCC(C)C=O,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
102538,CCC1CCCO1,['herbal'],0,0,0,0,0,0,0,1,0,0,0
102550,CC1(CCC(=O)O1)C=C,"['flower', 'herbal', 'fruity']",0,0,0,0,1,1,0,1,0,0,0
102553,CC(=O)OC1CC2CC(C1=C)C2(C)C,"['green', 'herbal', 'woody', 'fruity']",0,0,0,0,0,1,1,1,0,0,1
102562,CC1(CCC=C2C13CCC(C3)C2(C)C)C,['animal'],0,1,0,0,0,0,0,0,0,0,0
102567,CC1CCC(C(C1)OC(=O)CC2=CC=CC=C2)C(C)C,"['herbal', 'savory']",0,0,0,0,0,0,0,1,1,0,0
102578,CC1=CC(C(CC1)C(C)C)OC(=O)C,"['herbal', 'fruity']",0,0,0,0,0,1,0,1,0,0,0
102604,CC(CCCC(=O)C)CCC=C(C)C,['flower'],0,0,0,0,1,0,0,0,0,0,0
102611,CC(=CCCC(C)(C1CO1)O)C,"['flower', 'earthy', 'fruity', 'herbal', 'aquatic']",0,0,1,1,1,1,0,1,0,0,0
102648,CC1CCC(C(C1)OC)C(C)C,"['herbal', 'aquatic']",0,0,1,0,0,0,0,1,0,0,0
102667,CC1(C2CC1C(=C)C(C2)O)C,"['woody', 'herbal', 'aquatic']",0,0,1,0,0,0,0,1,0,0,1
102680,CC1=CC(C(CC1)C=O)(C)C,"['green', 'herbal']",0,0,0,0,0,0,1,1,0,0,0
102681,CC(C)(C)C1CCCCC1=O,"['herbal', 'earthy']",0,0,0,1,0,0,0,1,0,0,0
102714,CC1COCC2=CC3=C(C=C12)C(CCC3(C)C)(C)C,['animal'],0,1,0,0,0,0,0,0,0,0,0
102717,C1CCOC(C1)OCCC2=CC=CC=C2,"['green', 'herbal', 'earthy']",0,0,0,1,0,0,1,1,0,0,0
102794,CC(C(C)(OC)OC)O,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
102815,CCC(C)SC(=O)CC(C)C,"['green', 'herbal', 'savory', 'fruity']",0,0,0,0,0,1,1,1,1,0,0
102816,CCCCCCCC1CCCO1,"['green', 'flower', 'fruity']",0,0,0,0,1,1,1,0,0,0,0
102817,CCC(C)COC(=O)CC,"['alcohol', 'aquatic', 'fruity']",1,0,1,0,0,1,0,0,0,0,0
102820,CCC(C)C(=O)OCC(C)C,['fruity'],0,0,0,0,0,1,0,0,0,0,0
102833,CCCCCCC1C=CC(=O)O1,"['savory', 'fruity']",0,0,0,0,0,1,0,0,1,0,0
102835,CC(=CCC1CCCC1=O)C,['flower'],0,0,0,0,1,0,0,0,0,0,0
102844,CCC(=O)C(C)CC=C(C)C,"['savory', 'aquatic', 'fruity']",0,0,1,0,0,1,0,0,1,0,0
102846,CCCC(C)C(=O)C,"['herbal', 'savory', 'aquatic', 'fruity']",0,0,1,0,0,1,0,1,1,0,0
102847,CC(CC1=CC=CC=C1)C(=O)C,"['flower', 'fruity']",0,0,0,0,1,1,0,0,0,0,0
102849,CCOC(C)OCCC1=CC=CC=C1,"['flower', 'aquatic', 'green']",0,0,1,0,1,0,1,0,0,0,0
